image,source
000403.jpg,https://ourlomitafarm.files.wordpress.com/2016/09/img_9329.jpg?w=225&h=300
000404.jpg,https://shopcart.nmsu.edu/shopcontent/15/bhut-jolokia.jpg
000405.jpg,https://cdn6.bigcommerce.com/s-32wtq/product_images/uploaded_images/chimayo.jpg?t=1414445572
000406.jpg,https://cdn.shopify.com/s/files/1/0784/3297/products/Jalapeno_Chile_2_grande.jpg?v=1453153829
000407.jpg,https://highlandsranchfoodie.com/wp-content/uploads/2019/04/new-mexico-braised-pork-480x270.jpg
000408.jpg,https://cyclefarm.files.wordpress.com/2012/10/chimayo-chiles.jpg
000409.jpg,https://i.ytimg.com/vi/DEXv0VzYZkU/maxresdefault.jpg
000410.jpg,https://solanaseeds.netfirms.com/chimayo1.jpg
000411.jpg,https://sites.google.com/site/chimayochile/_/rsrc/1472868566648/why-chimayo-chile/P1140341-003.JPG?height=303&width=400
000412.jpg,https://media-cdn.tripadvisor.com/media/photo-s/04/4b/60/41/rancho-de-chimayo-restaurante.jpg
000413.jpg,https://ourlomitafarm.files.wordpress.com/2016/09/img_9328.jpg?w=300&h=225
000414.jpg,https://4.bp.blogspot.com/-hvGW_jIUIPs/Vw-7zzl--tI/AAAAAAAAD4o/y1uxfKdA5SMCn3hsbdNJq2bC5uYSJr2LwCLcB/s1600/Pepper-Chimayo-LSS-0406.jpg
000415.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2019/09/Puya-Peppers.jpg
000416.jpg,http://www.tradewindsfruit.com/content/images/sunrise-scorpion-pepper.jpg
000417.jpg,https://highlandsranchfoodie.com/wp-content/uploads/2018/03/easy-instant-pot-chimayo-chile-shiitake-mushroom-risotto-480x270.jpg
000418.jpg,https://ediblephoenix.ediblecommunities.com/sites/default/files/styles/ariticle_landscape__322x214_/public/images/article/article_details/crazy-chile-farm-3_0.jpg?itok=D7uglcsy
000419.jpg,http://i.imgur.com/hyd3LhP.jpg
000420.jpg,http://www.ecoseeds.com/PEPPER65.JPG
000421.jpg,https://s3.amazonaws.com/media.santafefarmersmarket.com/wp-content/uploads/2016/05/15160821/AlcantarProduce_2015_DanielQuatPhotography_SantaFe_FarmersMarket-21-250x250.jpg
000422.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0a/bc/47/75/braised-pork-in-red-chili.jpg
000423.jpg,http://www.tradewindsfruit.com/content/images/santaka-pepper.jpg
000424.jpg,http://www.ecoseeds.com/PEPPER28.JPG
000425.jpg,https://cdn.shopify.com/s/files/1/0784/3297/products/NM_6_Chile_c0ed27e9-688f-459d-873b-eb2d202aff53_grande.jpg?v=1453247210
000426.jpg,https://shopcart.nmsu.edu/shopcontent/15/numex-lemon-spice.jpg
000427.jpg,http://www.tradewindsfruit.com/content/images/black-cayman-pepper.jpg
000428.jpg,https://media-cdn.tripadvisor.com/media/photo-s/07/26/fc/c5/rancho-de-chimayo-restaurante.jpg
000429.jpg,http://3.bp.blogspot.com/-_uqYkXGSZtc/TiRNaCTBfeI/AAAAAAAAAJY/jl1is9aGcX0/s1600/chimayo+corn.jpg
000430.jpg,http://www.ecoseeds.com/PEPPER64.JPG
000431.jpg,http://4.bp.blogspot.com/-Jbj7W1eC6oI/TpQ6upU5OOI/AAAAAAAAD6U/w6qF0ZP6XNs/s1600/vrata-12.jpg
000432.jpg,https://i.ytimg.com/vi/DkVe-KGmkPs/maxresdefault.jpg
000433.jpg,http://dogalgucler.club/wp-content/uploads//2019/03/chimayo-peppers-scale-peppers-6-ways-to-make-a-pepper-less-spicy.jpg
000434.jpg,http://4.bp.blogspot.com/-ha8MOczHMvI/Vfo1_xzay6I/AAAAAAAAAmo/ZMlu1IbjLz0/s1600/chile%2Bcontest.jpg
000435.jpg,http://2.bp.blogspot.com/-NXB4C09eO4o/TpQ6taEq7AI/AAAAAAAAD6M/vQEWknvig1A/s1600/vrata-8.jpg
000436.jpg,http://2.bp.blogspot.com/-ZzyJIL9uJHE/UE3kv_OQCrI/AAAAAAAAAQU/furrPVfWuJA/s1600/2012-09-03+14.53.21.jpg
000437.jpg,https://www.pepperscale.com/wp-content/uploads/2014/12/chimayo-pepper-1.jpg
000438.jpg,http://www.tradewindsfruit.com/content/images/chimayo-pepper2.jpg
000439.jpg,https://img1.etsystatic.com/111/0/7824311/il_570xN.922221301_s3ft.jpg
000440.jpg,http://www.rareseeds.com/assets/1/14/DimLarge/Pepper-Chimayo-LSS-0400.jpg
000441.jpg,http://www.tradewindsfruit.com/content/images/chimayo-pepper.jpg
000442.jpg,http://highlandsranchfoodie.com/wp-content/uploads/2013/08/ChimayohotpepperNativeSeeds.jpg
000443.jpg,http://www.southernexposure.com/images/large/hot-pepper-chimayo_LRG.jpg
000444.jpg,http://1.bp.blogspot.com/-B0apFwnQSyE/Tk60Rmpa4eI/AAAAAAAAAdc/rZhHPPfexx0/s1600/20110819_2_ChimayoChiliPeppers.jpg
000445.jpg,https://www.piedmontfarmandgarden.com/v/vspfiles/photos/PPP045-2.jpg
000446.jpg,https://www.superhotchiles.com/wp-content/uploads/2018/11/ChilesChimayo1-2018-2-600x400.jpg
000447.jpg,http://pics.davesgarden.com/pics/2008/11/25/hazelwood/a071ed.jpg
000448.jpg,https://www.adaptiveseeds.com/wp-content/uploads/2014/12/pepper_pointy_kaibi-340x272.jpg
000449.jpg,https://www.adaptiveseeds.com/wp-content/uploads/2014/12/p-7294-hot_pepper_chimayo1.jpg
000450.jpg,https://www.superhotchiles.com/wp-content/uploads/2018/11/ChilesChimayo2-2018-2-600x400.jpg
000451.jpg,http://images.fineartamerica.com/images-medium-large/chimayo-green-chile-peppers-peter-art-print-poster-gallery.jpg
000452.jpg,https://www.adaptiveseeds.com/wp-content/uploads/2017/01/pepperhotdragontongue1-340x255.jpg
000453.jpg,http://cdn.shopify.com/s/files/1/0871/0950/products/Chimayoss2015_1024x1024.jpg
000454.jpg,http://tangledbranches.com/blog/wp-content/uploads/2011/09/chimayo-fresh.jpg
000455.jpg,http://tangledbranches.com/blog/wp-content/uploads/2011/09/chimayo-dried.jpg
000456.jpg,https://www.adaptiveseeds.com/wp-content/uploads/2014/12/sunnybrook-pimento-pepper-2-340x272.jpg
000457.jpg,https://www.cayennediane.com/wp-content/uploads/2017/08/chimayo-chili.jpg
000458.jpg,https://pics.davesgarden.com/pics/2011/11/04/chimayo/69b4b6.jpg
000459.jpg,http://s3.amazonaws.com/foodshed_production/43.JPG/_v/gallery.jpg
000460.jpg,https://cdn.shopify.com/s/files/1/0871/0950/products/jalmundopepperpic_large.jpg
000461.jpg,http://pics.davesgarden.com/pics/2011/11/03/chimayo/f696ca.jpg
000462.jpg,https://cdn.shopify.com/s/files/1/0864/1114/products/Canister_Jar_54c2af0b-91c7-467b-825b-920c0b9d247e.jpg
000463.jpg,https://pics.davesgarden.com/pics/2011/11/02/chimayo/adac6f.jpg
000464.jpg,https://cdn.shopify.com/s/files/1/0864/1114/products/Chimayo_Blend_web.jpg
000465.jpg,http://pics.davesgarden.com/pics/2011/11/03/chimayo/885f74.jpg
000466.jpg,http://pics.davesgarden.com/pics/2011/11/02/chimayo/4e6439.jpg
000467.jpg,https://cdn.shopify.com/s/files/1/0871/0950/products/jalorangespiceppepperpic_large.jpg
000468.jpg,http://www.semillas.de/pepper_fruits/chimayo.jpg
000469.jpg,http://pics.davesgarden.com/pics/2011/11/03/chimayo/957cf2.jpg
000470.jpg,https://i.pinimg.com/originals/6c/33/0d/6c330d88d7285fdfe53089b7a8f60e56.jpg
000471.jpg,http://pics.davesgarden.com/pics/2011/11/03/chimayo/879183.jpg
000472.jpg,https://pics.davesgarden.com/pics/2011/11/04/chimayo/dcc867.jpg
000473.jpg,https://pics.davesgarden.com/pics/2016/09/09/chimayo/54718f.jpg
000474.jpg,http://ibobjk.info/wp-content/uploads/2019/07/chimayo-peppers-pumpkin-spice.jpg
000475.jpg,https://pics.davesgarden.com/pics/2011/11/04/chimayo/269505.jpg
000476.jpg,https://cdn2.bigcommerce.com/server2000/9d454/products/5022/images/9666/21082p__39767.1299860254.1280.1280.jpg
000477.jpg,https://chickadeesolutions-woo-6drz229racfsh09p7h.netdna-ssl.com/wp-content/uploads/2019/06/71EmTOitBOL.jpg
000478.jpg,http://ibobjk.info/wp-content/uploads/2019/07/chimayo-peppers-hot-pepper-organic.jpg
000479.jpg,http://pics.davesgarden.com/pics/2011/11/01/chimayo/af22c5.jpg
000480.jpg,https://pics.davesgarden.com/pics/2011/11/03/chimayo/f494e7.jpg
000481.jpg,https://chickadeesolutions-woo-6drz229racfsh09p7h.netdna-ssl.com/wp-content/uploads/2019/06/718WTmUzgQL.jpg
000482.jpg,https://pics.davesgarden.com/pics/2011/11/02/chimayo/2e7f2e.jpg
000483.jpg,http://n7.alamy.com/zooms/932f1afd868c4599b9de9834ba3eea46/usa-new-mexico-chimayo-santuario-de-chimayo-church-area-chili-pepper-a2gkt0.jpg
000484.jpg,http://l7.alamy.com/zooms/6ade246a4cec48abb832a39b48363ede/usa-new-mexico-chimayo-santuario-de-chimayo-church-area-chili-pepper-a2gkt5.jpg
000485.jpg,https://cdn.shopify.com/s/files/1/1523/7044/products/ChimayoRipeInHand_large.jpg
000486.jpg,http://cdn.shopify.com/s/files/1/0207/8590/products/chimayo_grande.jpg
000487.jpg,http://pics.davesgarden.com/pics/2011/11/03/chimayo/bf2fd4.jpg
000488.jpg,http://cdn.c.photoshelter.com/img-get2/I0000.4eOgT2_9ls/fit=1000x750/New-Mexico-Chile-Peppers-3632.jpg
000489.jpg,https://pics.davesgarden.com/pics/2011/11/03/chimayo/b8c656.jpg
000490.jpg,http://buoyard.club/wp-content/uploads/2019/06/chimayo-peppers-pepper-1-4-ck-rote-a-1-4-pod.jpg
000491.jpg,https://www.adaptiveseeds.com/wp-content/uploads/2016/01/hot_pepper_aji_crystal2-500x400.jpg
000492.jpg,https://pics.davesgarden.com/pics/2011/11/01/chimayo/87f6ee.jpg
000493.jpg,http://cdn.shopify.com/s/files/1/0871/0950/products/espanolass2015_large.jpg
000494.jpg,https://chickadeesolutions-woo-6drz229racfsh09p7h.netdna-ssl.com/wp-content/uploads/2019/06/71PUwQYhV9L.jpg
000495.jpg,http://pics.davesgarden.com/pics/2011/08/13/carotcruncha/82ce1a.jpg
000496.jpg,https://pics.davesgarden.com/pics/2011/11/03/chimayo/f0afad.jpg
000497.jpg,https://pics.davesgarden.com/pics/2011/11/02/chimayo/a9bb31.jpg
000498.jpg,http://ibobjk.info/wp-content/uploads/2019/07/chimayo-peppers-posted-image.jpg
000499.jpg,https://chickadeesolutions-woo-6drz229racfsh09p7h.netdna-ssl.com/wp-content/uploads/2019/06/71WAY4se17L.jpg
000500.jpg,http://www.nmgastronome.com/nm/newmexican/Images/Leona01.jpg
000501.jpg,http://www.nmgastronome.com/nm/newmexican/Images/Chimayo04.jpg
000502.jpg,http://image.yaymicro.com/rz_512x512/0/9b/red-chile-peppers-hanging-on-store-front-chimayo--new-mexico-9bf8e.jpg
000503.jpg,http://2.bp.blogspot.com/_dKok25glEy0/TTkEDfMBhDI/AAAAAAAAGfY/1AGFcMDValk/s1600/pepper-strings.jpg
000504.jpg,https://pics.davesgarden.com/pics/2014/02/08/chimayo/341da1.jpg
000505.jpg,http://ibobjk.info/wp-content/uploads/2019/07/chimayo-peppers-a-wreath-made-of.jpg
000506.jpg,http://cdn.shopify.com/s/files/1/0871/0950/products/bigjimpicss2015_large.jpg
000507.jpg,http://www.destination360.com/north-america/us/new-mexico/images/s/chimayo.jpg
000508.jpg,https://cdn.shopify.com/s/files/1/0871/0950/products/santafegrandess2015_1024x1024.jpg
000509.jpg,https://pics.davesgarden.com/pics/2011/11/03/chimayo/37a9c9.jpg
000510.jpg,http://pics.davesgarden.com/pics/2008/12/28/sunnyg/1b53db.jpg
000511.jpg,https://c8.alamy.com/comp/MCJNRE/chimayo-chile-pepper-a-mexican-heirloom-ripe-red-pod-haf-top-view-MCJNRE.jpg
000512.jpg,https://pics.davesgarden.com/pics/2011/11/01/chimayo/a5728b.jpg
000513.jpg,https://c8.alamy.com/comp/BB3XF1/na-usa-new-mexico-chimayo-rancho-de-chimayo-restraunt-red-chili-peppers-BB3XF1.jpg
000514.jpg,https://cdn.shopify.com/s/files/1/0188/0032/products/chile-chimayo-blend-powder-heat-level-01-meta-related-collection-new-mex-red-pepper-spicepeppers-los-chileros-chilly-chiles-largest-selection-of-hot-sauce-in_532_900x.jpg
000515.jpg,http://n7.alamy.com/zooms/9860ab950fa04aeb83783fd3c9b4239f/na-usa-new-mexico-chimayo-rancho-de-chimayo-restraunt-red-chili-peppers-bb3xf1.jpg
000516.jpg,http://2.bp.blogspot.com/-4Gnzb6kvS4w/UCkdk24BhCI/AAAAAAAAB6Q/9VsRLy7qVpM/s1600/Near+Chimayo+-+Earl+Shephard+-1.jpg
000517.jpg,http://files.effectsdatabase.com/gear/pics/pepper_chimayo_001.jpg
000518.jpg,https://jakeseed.com/wp-content/uploads/2018/01/chimayyo.jpg
000519.jpg,http://newmexicophotography.files.wordpress.com/2010/02/023_20.jpg
000520.jpg,https://jenpollackbianco.com/wp-content/uploads/2014/06/4V1C1676.jpg
000521.jpg,https://c8.alamy.com/comp/R21APB/strings-of-dried-chile-peppers-or-ristras-hang-in-front-of-an-adobe-wall-in-chimayo-new-mexico-usa-R21APB.jpg
000522.jpg,http://n7.alamy.com/zooms/fc0a4c652ff74738afa17295d6de99be/dried-red-chilies-chili-ristras-santa-fe-new-mexico-usa-bp4wky.jpg
000523.jpg,https://www.madeinnewmexico.com/media/catalog/product/cache/1/small_image/300x/9df78eab33525d08d6e5fb8d27136e95/s/f/sfs-chimayo-red-salsa.jpg
000524.jpg,https://c8.alamy.com/comp/EFDFJW/courtyard-wooden-cross-and-santuario-de-chimayo-chimayo-new-mexico-EFDFJW.jpg
000525.jpg,http://l7.alamy.com/zooms/968d092d8db9407fa9413f3ead558cdd/whole-dried-new-mexico-chile-pepper-f7tp5j.jpg
000526.jpg,https://c8.alamy.com/comp/PDDJXM/dried-red-chili-pepper-ristras-hanging-on-an-adobe-wall-in-chimayo-new-mexico-PDDJXM.jpg
000527.jpg,https://c8.alamy.com/comp/R21AR6/strings-of-dried-chile-peppers-or-ristras-hang-outside-a-store-in-chimayo-new-mexico-usa-R21AR6.jpg
000528.jpg,http://pics.davesgarden.com/pics/2012/06/18/chimayo/5ea6c7.jpg
000529.jpg,https://c8.alamy.com/comp/TYNHA3/exterior-and-gate-of-chimayo-sanctuary-in-chimayo-new-mexico-usa-TYNHA3.jpg
000530.jpg,https://c8.alamy.com/comp/HA4Y6T/chimay-new-mexico-el-santuario-de-chimay-HA4Y6T.jpg
000531.jpg,https://cdn.shopify.com/s/files/1/0871/0950/products/bigjimpicss2015_1024x1024.jpg
000532.jpg,https://c8.alamy.com/comp/A9H2CE/chili-pepper-ristras-chimayo-new-mexico-usa-A9H2CE.jpg
000533.jpg,https://c8.alamy.com/comp/R21APK/a-pickup-truck-filled-with-strings-of-dried-chile-peppers-or-ristras-for-sale-in-chimayo-new-mexico-usa-R21APK.jpg
000534.jpg,https://c8.alamy.com/comp/BP4WKY/dried-red-chilies-chili-ristras-santa-fe-new-mexico-usa-BP4WKY.jpg
000535.jpg,http://scottmacinnis.com/galleries/002-Rural-America/photos/New-Mexico-Chimayo_v1.jpg
000536.jpg,https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvdGhpbmdfaW1hZ2VzLzIxYWQwNGQ2LTIyOGUtNDkxMi1iODU1LTRkNDhlNTU0ZTIzZGY4ODExNDc0OTVkZmVmMjEyM19Tb25vcmFuSG90RG9nX1RyaWJ1bmUgQ29udGVudCBBZ2VuY3kgTExDIDogQWxhbXkgU3RvY2sgUGhvdG8uanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjc4MHg1MjAjIl1d/SonoranHotDog_Tribune%20Content%20Agency%20LLC%20%3A%20Alamy%20Stock%20Photo.jpg
